# This file was produced by the NASA Exoplanet Archive  http://exoplanetarchive.ipac.caltech.edu
# Wed Nov  4 07:43:34 2015
#
# CONSTRAINT:  order by kepid desc
#
# COLUMN kepid:          (not found)
# COLUMN tce_plnt_num:   Planet Number
# COLUMN tce_period:     Orbital Period [days]
# COLUMN tce_time0bk:    Transit Epoch [BKJD]
# COLUMN tce_duration:   Transit Duration [hrs]
# COLUMN tce_ingress:    Ingress Duration [hrs]
# COLUMN tce_depth:      Transit Depth [ppm]
#
rowid,kepid,tce_plnt_num,tce_period,tce_time0bk,tce_duration,tce_ingress,tce_depth
1199,3663904,2,4.298110,134.017,11.2700,8.2320000e-02,5.3520000e+01
1142,3663494,1,5.116980,133.904,2.5240,6.1830000e-02,1.8150000e+02
1141,3663173,1,174.637000,184.524,16.1800,1.4200000e+00,2.7410000e+03
1081,3663141,1,0.591373,131.738,1.7870,2.4860000e-02,6.0540000e+00
1140,3663141,2,0.591610,131.713,1.7960,2.1930000e-02,4.1340000e+01
1078,3662838,1,24.854600,149.148,8.9940,4.0190000e-01,7.2570000e+02
1079,3662838,2,5.489380,136.002,12.5500,3.2710000e-01,4.2240000e+01
1080,3662838,3,5.494090,132.693,14.5100,9.0030000e-02,4.3870000e+01
1019,3662635,1,0.939501,131.973,1.9290,9.6470000e-01,5.9640000e+02
1017,3661886,1,27.014200,132.524,5.4200,1.1200000e-01,2.7620000e+02
1018,3661886,2,12.509500,136.991,3.4600,6.8680000e-02,1.4280000e+02
959,3661361,1,0.724878,131.845,2.5760,1.4310000e-02,3.6400000e+01
960,3661361,2,0.690469,132.068,2.0990,1.3700000e-02,2.7650000e+01
958,3661206,1,1.206020,131.530,4.0010,2.2650000e-04,2.5380000e-03
957,3660943,1,8.994660,137.473,16.2300,4.5240000e-01,7.4790000e+01
899,3660924,1,4.241570,133.453,2.8860,3.3950000e-02,1.6800000e+02
898,3660828,1,0.561084,131.709,2.0000,2.7650000e-02,2.2230000e+02
896,3660476,1,2.275610,131.705,7.3010,4.0150000e-02,3.5520000e+01
897,3660476,2,1.355400,131.981,1.7460,9.3260000e-01,4.2230000e+01
839,3660392,1,2.651690,133.870,8.6360,7.2330000e-02,4.4430000e+01
895,3660392,2,2.651810,132.413,9.2770,5.5740000e-02,4.3000000e+01
837,3660006,1,0.542773,131.567,1.8560,1.2530000e-01,1.4880000e+02
838,3660006,2,0.944807,131.572,2.3850,6.5300000e-01,4.4480000e+02
836,3659940,1,0.896285,131.659,1.2510,6.8660000e-02,6.5040000e+02
1747,3659186,1,1.182120,131.604,4.1440,2.3150000e-01,1.6140000e+02
1746,3659012,1,0.568506,132.075,1.6110,1.5480000e-02,2.5300000e+01
1745,3658906,1,2.164950,131.978,7.3880,6.4880000e-02,7.5240000e+01
1686,3657758,1,3.609310,133.792,1.7890,1.2470000e-01,1.5110000e+03
1687,3657758,2,2.370290,133.685,1.7470,2.7910000e-02,3.0980000e+02
1685,3657547,1,9.976240,134.900,14.6800,1.2690000e-01,4.9280000e+01
1684,3657176,1,17.416600,141.104,2.4990,6.0370000e-02,3.3840000e+02
1624,3656913,1,2.681660,132.937,8.9780,2.7500000e-02,8.9630000e+00
1623,3656905,1,0.588988,131.685,2.1260,9.5640000e-03,5.5090000e+00
1622,3656700,1,0.738521,132.027,0.7339,1.6870000e-02,1.3910000e+02
1563,3656648,1,5.145340,132.166,14.3600,7.2350000e-02,2.7440000e+01
1562,3656322,1,1.831820,132.542,5.9580,1.8030000e+00,3.1380000e+04
1560,3656121,1,31.158800,142.744,5.2370,1.8690000e-01,9.4710000e+02
1561,3656121,2,76.732700,200.670,6.4340,2.9920000e-01,7.3190000e+02
1502,3655513,1,0.725743,131.859,1.9040,1.2720000e-01,1.6230000e+02
1503,3655513,2,0.725944,132.172,1.8250,3.8570000e-02,4.3940000e+02
1504,3655513,3,0.563146,131.696,1.4880,2.9140000e-02,3.0360000e+02
1445,3655332,1,15.066600,140.652,4.5000,7.0630000e-01,4.0820000e+04
1443,3655326,1,15.066500,140.656,6.2560,5.1480000e+00,1.1290000e+05
1444,3655326,2,15.066500,134.139,6.3320,5.1730000e+00,7.3900000e+04
1381,3655115,1,1.560630,131.817,3.4470,4.2000000e-01,1.5480000e+02
1382,3655115,2,1.560730,132.820,2.8040,1.0290000e+00,1.8350000e+02
1442,3655115,3,1.560630,132.349,3.8290,3.6900000e-01,1.6430000e+02
1380,3654950,1,4.067370,134.316,5.7960,3.8190000e+00,6.7290000e+04
1379,3654719,1,25.920100,138.192,6.7910,2.2220000e-01,4.5120000e+02
1321,3654515,1,1.221270,131.802,4.1050,6.5640000e-02,8.4400000e+00
1322,3654515,2,1.221570,132.571,3.1140,1.8260000e-02,3.9360000e+01
1320,3654095,1,1.303560,131.780,1.1450,3.2120000e-02,2.1960000e+02
1258,3650111,1,4.278720,132.907,11.9800,1.8220000e-01,6.3420000e+01
1259,3650111,2,12.834400,142.517,20.2600,2.5910000e-01,1.2630000e+02
1257,3650057,1,0.657813,131.664,2.3420,1.2310000e-02,3.1950000e+01
1256,3650049,1,298.276000,420.943,13.0800,6.8240000e+00,1.3100000e+03
1197,3650040,1,1.411650,131.616,6.9800,5.6330000e-02,1.4710000e+01
1198,3650040,2,1.411580,132.652,3.5870,5.7690000e-01,1.8460000e+02
1196,3649426,1,3.381970,132.911,11.3700,2.8870000e-01,2.8590000e+01
1195,3648437,1,17.504400,135.749,4.2490,1.1000000e-01,7.3660000e+02
1194,3648289,1,28.963800,146.807,1.5400,7.5360000e-02,5.6660000e+02
1139,3648131,1,0.794803,132.017,6.0860,2.4910000e-02,1.9560000e+01
1138,3648000,1,0.542462,132.044,2.0810,1.5140000e-02,3.5270000e+01
1137,3647291,1,616.540000,229.986,4.1400,5.9050000e-02,2.7230000e+02
1136,3646449,1,65.751700,183.320,6.4010,1.4490000e-01,3.7820000e+02
1076,3645863,1,0.759086,131.536,2.6080,3.9800000e-02,7.9060000e+01
1077,3645863,2,0.759089,131.773,2.6060,2.4010000e-02,8.1160000e+01
1015,3645438,1,7.298050,137.867,3.0560,1.1140000e-01,3.8870000e+02
1016,3645438,2,386.372000,452.872,11.0700,5.0460000e-01,1.4170000e+03
1075,3645438,3,17.369300,136.637,3.7240,2.9000000e-01,3.2930000e+02
1013,3644653,1,119.683000,176.096,29.4000,4.9450000e+01,1.4460000e+03
1014,3644653,2,119.678000,154.537,16.4700,1.0880000e+01,1.1890000e+03
956,3644602,1,359.099000,415.355,14.6100,3.4350000e-01,6.2570000e+02
954,3644542,1,119.680000,154.547,17.6600,6.3650000e+00,2.5510000e+05
955,3644542,2,119.679000,176.104,15.0000,2.3460000e+00,2.9570000e+05
894,3644523,1,119.677000,176.127,30.4300,1.5220000e+01,3.7470000e+03
953,3644523,2,119.682000,154.532,16.8500,6.3090000e+00,3.1330000e+03
893,3644505,1,119.682000,176.131,11.3300,1.5760000e-01,1.4120000e+02
892,3644174,1,1.806600,132.245,1.1000,8.7650000e-02,2.1550000e+02
891,3644128,1,0.892261,131.778,2.0120,8.0670000e-03,1.6520000e+01
834,3644116,1,0.859109,132.105,2.6880,6.9020000e-02,2.3680000e+01
835,3644116,2,0.859142,131.650,3.7080,1.7670000e-02,2.6530000e+01
832,3644071,1,358.990000,295.865,30.9600,1.0930000e+01,5.1960000e+03
833,3644071,2,359.040000,274.228,16.1800,5.8370000e+00,4.9720000e+03
1744,3643155,1,1.706730,132.390,6.5400,1.4060000e-01,6.0960000e+01
1743,3642741,1,7.258450,138.345,5.7280,3.0830000e-01,3.8100000e+03
1741,3642713,1,0.895495,132.333,3.2480,1.0480000e-02,1.0580000e+01
1742,3642713,2,0.895559,131.612,1.8780,1.0410000e-02,1.8260000e+01
1682,3642335,1,60.866100,179.285,4.4500,2.4690000e-01,7.8920000e+02
1683,3642335,2,0.672574,131.593,1.7430,1.4510000e-01,6.1840000e+01
1681,3642324,1,0.508859,131.731,1.4300,1.2470000e-02,4.9700000e+01
1620,3642289,1,6.002530,135.701,4.0450,2.5110000e-01,1.9780000e+02
1621,3642289,2,11.448600,141.385,4.9480,3.9190000e-02,7.6440000e+01
1619,3641726,1,9.029300,132.058,3.1620,1.8170000e-01,1.0670000e+03
1618,3641702,1,0.712181,131.534,2.5670,2.0440000e-02,1.7360000e+01
1501,3641023,1,0.543872,131.595,1.5000,2.6100000e-02,3.5460000e+02
1557,3641023,2,0.543866,131.776,1.0980,2.6060000e-02,1.8700000e+01
1558,3641023,3,2.734360,133.949,2.4940,1.5500000e-02,4.3140000e+01
1559,3641023,4,0.911448,131.527,2.0430,1.0310000e-02,2.9170000e+01
1499,3640905,1,30.159900,138.518,7.7590,2.7000000e-01,1.7680000e+02
1500,3640905,2,51.077300,152.354,11.1900,1.1710000e-01,1.3690000e+02
1441,3640832,1,0.608760,132.089,1.9460,8.4410000e-03,1.7480000e+01
1498,3640832,2,1.217350,132.520,2.1020,8.8350000e-03,1.9760000e+01
1378,3635233,1,3.743260,132.499,7.3130,3.5350000e-01,7.5640000e+01
1438,3635233,2,3.743090,134.507,9.6300,7.5500000e-02,7.4340000e+01
1439,3635233,3,1.247710,131.755,2.0230,6.4120000e-01,6.7380000e+01
1440,3635233,4,3.739910,134.118,12.4100,1.7840000e-01,5.7870000e+01
1377,3634981,1,596.577000,144.117,10.8000,1.8790000e-01,9.8030000e+01
1375,3634384,1,0.591363,131.814,1.5230,8.7750000e-02,1.2370000e+02
1376,3634384,2,0.591352,131.522,2.7290,2.4880000e-02,9.8230000e+01
1319,3634169,1,2.959060,133.923,6.2650,1.4440000e-01,1.3400000e+01
1317,3634051,1,453.544000,360.060,17.0100,7.9440000e-01,8.4570000e+02
1318,3634051,2,122.806000,179.313,1.9570,6.0080000e-02,2.9760000e+02
1255,3633889,1,4.265700,133.489,11.6800,3.5570000e-02,1.1030000e+01
1254,3633806,1,0.983098,132.307,2.6510,1.0180000e-02,9.4810000e+00
1252,3632418,1,2.785820,132.690,3.4910,3.5870000e-02,6.8850000e+01
1253,3632418,2,627.287000,205.815,13.3700,1.2510000e-01,5.8920000e+01
1192,3632089,1,31.778800,136.768,8.0500,1.2020000e-01,2.6250000e+02
1193,3632089,2,5.327900,133.544,4.4030,7.3850000e-02,7.8160000e+01
1191,3629967,1,85.653800,155.127,7.0230,3.9290000e-01,4.7010000e+02
1190,3629474,1,0.853467,132.092,2.3520,1.2790000e-02,1.8800000e+01
1135,3629473,1,0.853429,131.715,3.5210,1.5230000e-02,2.2040000e+01
1133,3629430,1,0.853425,131.707,2.9490,4.0750000e-02,5.4870000e+01
1134,3629430,2,0.853424,132.120,3.2680,1.9380000e-02,4.2510000e+01
1074,3629330,1,85.277400,182.314,10.3900,2.4980000e-01,7.1780000e+02
1073,3629100,1,439.760000,299.075,7.7940,1.1170000e-01,2.5130000e+02
1072,3626325,1,0.789197,132.136,2.9620,2.2040000e-02,3.4830000e+01
1012,3561700,1,11.671700,134.764,4.8460,6.1590000e+00,1.3940000e+03
1071,3561700,2,0.686585,132.172,3.6410,4.6060000e-02,1.8350000e+02
951,3561656,1,1.917170,133.052,2.7270,2.4460000e-02,2.1070000e+01
952,3561656,2,0.958554,131.723,2.3660,9.8920000e-03,1.6310000e+01
1010,3561656,3,0.958547,132.406,1.5760,1.1390000e-02,1.4150000e+01
1011,3561656,4,1.917100,131.952,2.7260,2.4280000e-02,1.4090000e+01
949,3561464,1,7.319450,137.224,4.7360,7.3300000e-02,1.6070000e+02
950,3561464,2,35.799500,144.959,8.5790,5.5640000e-01,4.4220000e+02
889,3560871,1,0.798092,131.884,2.0350,4.1600000e-02,1.7220000e+02
890,3560871,2,0.798111,132.279,2.6290,4.3120000e-02,1.4580000e+02
887,3560660,1,0.520157,131.587,1.5730,1.2960000e-02,6.3510000e+01
888,3560660,2,0.520171,131.843,1.5420,1.6660000e-02,7.4910000e+01
829,3560301,1,4.649730,135.777,12.5200,9.6510000e-02,7.0430000e+01
830,3560301,2,4.650190,133.389,11.8700,4.4830000e-01,4.5040000e+01
831,3560301,3,2.324640,132.649,2.9050,9.8940000e-02,3.3480000e+01
1740,3559935,1,29.911300,134.886,6.5810,1.9440000e-01,9.5940000e+02
1737,3559933,1,1.179770,131.914,1.9110,2.2520000e-01,4.3780000e+01
1738,3559933,2,1.179780,132.491,2.9430,2.3550000e-02,7.0130000e+01
1739,3559933,3,0.589892,131.596,1.7940,7.9220000e-02,5.5630000e+01
1679,3559860,1,33.026300,161.005,5.8530,1.3850000e-01,5.1050000e+02
1680,3559860,2,58.940800,159.619,4.6110,1.7650000e-01,5.4540000e+02
1677,3558981,1,2.987870,132.155,2.6220,6.9920000e-01,4.1580000e+04
1678,3558981,2,1.493930,132.162,2.1520,1.0330000e-01,1.6630000e+03
1617,3558849,1,160.853000,144.494,9.4420,1.7650000e-01,3.9530000e+02
1616,3558803,1,1.353470,131.652,2.4070,1.4910000e+00,1.9300000e+02
1556,3558145,1,0.667042,131.657,1.9460,3.6360000e-02,9.1940000e+01
1615,3558145,2,0.503534,131.556,1.9230,7.9020000e-02,9.1630000e+01
1555,3557560,1,7.429840,138.775,3.7310,2.1820000e-01,1.7970000e+02
1554,3557526,1,0.787437,131.740,1.0780,9.5410000e-03,4.7400000e+01
1553,3557283,1,0.984313,131.539,1.4730,9.3290000e-03,4.9840000e+01
1496,3557273,1,0.787390,132.148,1.2810,3.8940000e-03,8.9020000e+00
1497,3557273,2,0.787424,131.754,1.0360,1.7690000e-02,7.8420000e+01
1495,3557043,1,8.674730,133.265,14.7100,8.9050000e-02,4.2900000e+01
1437,3556847,1,0.939678,132.273,2.2640,1.6060000e-02,1.8020000e+00
1436,3556742,1,0.823012,132.164,1.2900,1.7190000e-02,7.4240000e+01
1435,3556220,1,0.796685,132.304,1.6800,6.1000000e-02,4.4360000e+01
1374,3555191,1,0.761168,131.745,2.5470,2.9200000e-02,1.3280000e+02
1434,3555191,2,0.761217,132.101,1.7000,4.8220000e-01,2.8230000e+02
1372,3554600,1,7.544280,138.604,4.6000,1.0570000e-01,3.1140000e+02
1373,3554600,2,7.544270,134.041,3.9010,7.8490000e-02,3.4170000e+02
1315,3554031,1,8.707950,136.651,2.5050,8.4460000e-02,1.5800000e+03
1316,3554031,2,4.176360,131.648,2.3590,6.8730000e-02,6.0050000e+02
1371,3554031,3,14.862400,131.633,3.3320,8.8830000e-02,9.5990000e+02
1314,3553900,1,12.574700,142.350,2.9270,8.9280000e-02,3.0740000e+02
1312,3553413,1,1.347250,132.043,1.6870,8.4360000e-01,5.4170000e+01
1313,3553413,2,2.020890,132.022,7.5000,1.0000000e-01,2.1120000e+02
1251,3550434,1,1.191040,132.079,1.0160,3.0350000e-02,1.1130000e+03
1250,3550372,1,0.681154,131.656,1.3790,1.9540000e-02,5.7620000e+01
1188,3548900,1,0.564816,131.802,1.8280,2.3250000e-02,9.6560000e+01
1189,3548900,2,3.094040,132.313,15.1300,1.9910000e-01,2.0520000e+02
1249,3548900,3,3.093320,134.510,6.8210,2.4250000e+00,3.4570000e+02
1186,3548639,1,13.845300,136.956,2.6250,1.5740000e-01,9.9270000e+01
1187,3548639,2,13.845200,132.127,1.6170,7.3460000e-02,1.0840000e+02
1132,3548622,1,569.452000,143.455,10.3200,1.9610000e-01,4.4790000e+02
1131,3548449,1,1.029410,132.083,2.8330,1.4980000e-02,1.6680000e+01
1070,3548369,1,0.671954,131.803,1.4510,4.2390000e-02,2.8700000e+01
1130,3548369,2,0.672921,131.763,2.1250,7.3770000e-02,2.9530000e+01
1068,3548044,1,67.968800,163.557,8.2270,5.3510000e-01,3.2210000e+02
1069,3548044,2,34.762900,161.745,4.3760,1.2480000e-01,2.8570000e+02
1009,3547760,1,9.848090,136.800,3.0970,4.2180000e-02,1.4640000e+02
1067,3547760,2,5.788950,136.990,3.0830,2.7670000e-02,9.3900000e+01
1008,3547692,1,0.576522,131.639,1.8350,4.8660000e-02,2.3340000e+01
1006,3547523,1,0.643346,131.700,1.9930,9.8230000e-03,2.7660000e+01
1007,3547523,2,0.643284,131.884,2.1280,1.8990000e-02,2.4300000e+01
948,3547315,1,0.642349,131.910,1.8520,1.6460000e+00,3.7720000e+04
946,3547187,1,5.865840,133.871,14.9200,1.2730000e-01,8.6920000e+01
947,3547187,2,5.865510,132.517,12.3800,4.0390000e-01,6.3330000e+01
885,3547178,1,8.177060,136.826,4.5470,1.3070000e-01,3.7400000e+01
886,3547178,2,5.864790,134.017,17.2700,1.2850000e-01,2.4850000e+01
945,3547178,3,5.860750,131.535,17.5900,6.8440000e-02,1.7950000e+01
828,3547091,1,3.305580,134.403,2.4530,1.4370000e+00,1.7910000e+04
884,3547091,2,3.305580,132.750,1.7580,8.7340000e-02,1.7220000e+03
825,3547014,1,8.376840,132.876,14.1400,4.8680000e-01,3.7180000e+01
826,3547014,2,8.376880,137.637,14.7200,9.3100000e-02,4.6050000e+01
827,3547014,3,4.188000,135.293,14.1200,9.0850000e-02,3.1340000e+01
1734,3546765,1,1.130720,132.644,1.5370,1.0290000e-02,5.0920000e+01
1735,3546765,2,0.677748,131.792,2.1370,3.8490000e-02,9.9580000e+00
1736,3546765,3,0.677793,132.061,2.0300,5.3480000e-02,1.7480000e+01
1676,3546419,1,459.271000,260.305,4.8340,1.0520000e+00,2.3740000e+03
1675,3546060,1,9.693130,134.528,2.7290,1.0680000e-01,1.1690000e+03
1673,3545840,1,5.836030,132.933,14.1200,2.8790000e-01,2.6440000e+01
1674,3545840,2,7.781700,134.890,13.7900,1.7920000e-01,3.8170000e+01
1614,3545626,1,9.781840,132.345,2.3030,5.1100000e-02,1.5060000e+02
1613,3545478,1,75.112300,132.601,4.9760,9.2750000e-01,3.7710000e+03
1552,3545457,1,2.492470,133.107,8.8240,5.6580000e-01,1.5030000e+02
1610,3545457,2,0.596309,131.904,0.8489,6.5200000e-02,2.1720000e+02
1611,3545457,3,0.596295,132.021,1.6750,8.8370000e-02,1.5530000e+02
1612,3545457,4,0.803144,132.238,3.0000,2.8620000e-02,1.0490000e+02
1551,3545135,1,8.483020,132.964,2.4160,2.3560000e-02,6.8110000e+01
1494,3545038,1,0.572050,132.066,1.0970,2.2780000e-03,4.4880000e+00
1550,3545038,2,0.572158,132.061,1.4850,1.7210000e-02,9.5050000e+01
1493,3544900,1,448.733000,367.664,10.7800,3.4930000e-01,9.0830000e+02
1491,3544878,1,1.191000,132.512,3.7890,7.5230000e-02,1.9700000e+01
1492,3544878,2,1.190980,131.945,1.4500,1.1600000e+00,3.9550000e+01
1433,3544694,1,1.922890,132.722,3.4900,2.2750000e+00,1.1080000e+05
1432,3544689,1,1.922870,132.733,3.1670,7.2670000e-01,1.3170000e+03
1430,3544678,1,6.376210,134.959,2.2400,3.2100000e-02,2.5330000e+02
1431,3544678,2,6.376050,132.052,1.7920,3.0230000e-02,3.3210000e+02
1370,3544653,1,0.604154,131.566,1.9940,4.6870000e-02,2.0080000e+01
1369,3544640,1,30.827800,143.144,4.2300,1.0220000e-01,7.1460000e+02
1368,3544595,1,4.726740,134.926,3.0020,2.2150000e-01,2.7020000e+02
1311,3543931,1,4.929600,132.782,13.3100,1.7060000e-01,8.2890000e+00
1367,3543931,2,1.643050,132.881,5.4500,4.9790000e-02,4.3540000e+00
1310,3543433,1,307.875000,166.507,10.2500,1.5830000e-01,3.2550000e+02
1308,3543270,1,4.176930,133.197,5.0240,2.9230000e+00,7.1540000e+04
1309,3543270,2,4.176900,135.284,3.5000,3.7050000e-01,1.6670000e+04
1246,3543070,1,4.783620,135.410,6.5490,2.9020000e-01,4.7150000e+01
1247,3543070,2,2.392060,132.400,7.0650,2.2300000e-01,2.9580000e+01
1248,3543070,3,4.784220,132.817,15.9900,6.9500000e-01,6.9680000e+01
1245,3542588,1,3.471460,133.739,3.4820,3.4170000e-02,1.1390000e+02
1185,3542574,1,3.471420,133.745,3.5000,1.1750000e+00,2.0280000e+06
1184,3542573,1,3.471400,133.751,4.9780,6.3420000e+00,9.2090000e+04
1183,3542566,1,1.582280,132.626,5.2050,7.4480000e-02,2.0280000e+01
1128,3542345,1,2.015700,131.751,2.1110,1.1520000e-02,2.7340000e+01
1129,3542345,2,1.007850,132.002,2.8310,1.1430000e-02,1.7410000e+01
1182,3542345,3,2.015960,133.415,1.6240,5.2050000e-02,3.4870000e+01
1127,3542222,1,0.504384,131.931,1.1530,6.3100000e-03,2.8330000e+01
1126,3542167,1,4.512280,132.737,14.6300,1.1090000e-01,1.7210000e+01
1066,3542119,1,2.201800,132.320,7.1430,4.6640000e-02,4.1710000e+01
1005,3541946,1,17.790000,146.856,4.5460,2.4310000e-01,9.4940000e+02
1064,3541946,2,1.311840,131.800,1.7650,5.3950000e-02,2.5420000e+02
1065,3541946,3,49.567200,169.546,3.9220,3.9620000e-01,6.8850000e+02
1004,3541800,1,4.662330,132.353,2.6180,4.4330000e-02,3.4010000e+02
1003,3540153,1,1.379740,131.694,7.1680,8.9360000e-02,9.8460000e+01
944,3539869,1,2.687220,132.819,8.8900,1.4500000e-01,1.7060000e+02
1002,3539869,2,2.687430,131.991,8.8360,9.2270000e-02,1.2810000e+02
943,3539632,1,610.685000,181.479,11.3300,2.3360000e-01,5.3900000e+02
882,3539521,1,3.037840,134.026,8.9540,1.1560000e-01,4.6420000e+01
883,3539521,2,6.078230,134.950,10.4100,2.6230000e+00,9.5130000e+01
942,3539521,3,3.039540,132.751,2.9770,2.0530000e-02,3.2500000e+01
881,3539331,1,0.581049,131.529,1.5980,5.8320000e-02,4.6140000e+01
880,3539231,1,91.955000,183.100,13.5200,4.8650000e-01,3.0040000e+02
823,3534192,1,3.737820,133.724,8.6440,1.1390000e-01,4.8390000e+01
824,3534192,2,3.738740,131.766,8.3520,3.0870000e-01,3.5830000e+01
822,3534118,1,178.413000,218.225,2.9340,2.1120000e+00,3.6810000e+04
1733,3533469,1,10.215000,133.649,3.2690,4.8460000e-02,2.7960000e+02
1731,3532985,1,5.288570,135.805,3.2210,9.9330000e-01,2.1620000e+03
1732,3532985,2,2.644290,133.159,2.6650,2.4500000e-02,1.1040000e+02
1672,3532982,1,5.367360,133.250,16.3300,1.7360000e-01,2.2620000e+01
1730,3532982,2,5.367560,131.510,14.3200,7.0850000e-02,2.5100000e+01
1670,3532510,1,0.759393,132.157,2.3360,4.8010000e-04,1.3610000e-02
1671,3532510,2,0.695964,132.110,1.4920,6.2250000e-03,1.6540000e+01
1669,3531558,1,24.993200,138.682,6.1990,5.1040000e-01,2.6320000e+02
1608,3530668,1,1.946190,132.316,3.8650,9.7100000e-01,1.2810000e+05
1609,3530668,2,0.973080,132.324,3.3360,8.1660000e-01,8.9460000e+03
1607,3530245,1,392.201000,400.689,12.5500,2.8100000e-01,1.6340000e+02
1549,3529290,1,13.728100,143.553,5.2940,6.0270000e-02,1.0260000e+02
1606,3529290,2,8.954170,132.827,4.8490,5.0700000e-02,7.8380000e+01
1547,3529242,1,5.056030,132.575,14.8400,3.2890000e-01,1.9530000e+01
1548,3529242,2,5.056680,133.829,16.2700,1.3630000e-01,4.4740000e+01
1490,3529147,1,484.498000,209.537,11.2000,2.0530000e-01,3.4440000e+02
1489,3526331,1,2.237560,133.058,2.1540,2.4800000e-02,1.2940000e+02
1487,3459261,1,0.717988,132.082,2.2060,2.2150000e-02,3.2220000e+00
1488,3459261,2,1.435990,131.933,7.2800,4.9460000e-02,9.5100000e+00
1429,3459226,1,0.539610,132.000,1.2980,1.8360000e-02,6.2470000e+00
1428,3459199,1,1.570520,132.339,2.6460,2.0720000e+00,2.0570000e+03
1427,3458990,1,17.134800,141.252,23.5900,1.1790000e+01,2.3320000e+02
1426,3458919,1,0.892084,131.805,1.2190,3.4350000e-01,2.6230000e+03
1366,3458687,1,0.983850,132.224,3.6680,2.6410000e-02,5.1420000e+01
1365,3458318,1,0.698026,131.840,1.2010,6.0040000e-01,2.3960000e+02
1364,3458028,1,1.442570,132.635,2.7660,5.2430000e-02,9.9620000e+01
1306,3457192,1,2.139380,133.310,7.4740,5.1530000e-02,3.2540000e+01
1307,3457192,2,2.140250,132.807,3.5900,1.8870000e+00,1.3390000e+02
1305,3457172,1,2.051820,133.193,7.5000,1.3690000e-01,3.9800000e+02
1244,3456945,1,1.072940,131.886,2.6530,6.8680000e-02,2.2380000e+01
1303,3456945,2,1.073010,131.521,1.6280,9.2480000e-03,3.7470000e+01
1304,3456945,3,1.072790,132.472,3.7970,1.9800000e-02,2.6060000e+01
1242,3456780,1,1.556440,131.605,2.3600,3.1330000e-02,1.1240000e+02
1243,3456780,2,2.608990,131.708,9.0550,2.0210000e-01,1.4000000e+02
1181,3456605,1,0.682921,132.076,1.2240,8.5630000e-02,1.6620000e+02
1178,3456198,1,0.654006,131.704,2.0500,1.6250000e-02,6.1610000e+01
1179,3456198,2,0.654004,131.854,2.5300,3.9680000e-02,6.8420000e+01
1180,3456198,3,0.817543,131.697,2.0060,2.8790000e-02,1.3210000e+02
1123,3455863,1,3.412850,131.615,6.3010,3.1500000e+00,3.3510000e+02
1124,3455863,2,3.412850,133.870,6.0880,3.8890000e+00,2.3630000e+02
1125,3455863,3,3.412770,132.755,5.8960,4.3000000e+00,2.1120000e+02
1063,3454941,1,1.156250,131.936,3.2640,2.1920000e-02,3.0400000e+01
1000,3454731,1,2.483760,132.872,4.1630,2.9200000e+00,2.2390000e+02
1001,3454731,2,2.484020,133.730,6.0660,1.5390000e-01,2.4220000e+02
1060,3454731,3,2.136770,132.957,4.6810,8.6210000e-02,2.5350000e+02
1061,3454731,4,7.449310,132.290,9.5740,3.3690000e-01,2.8530000e+02
1062,3454731,5,3.739220,133.492,5.6090,9.2330000e-02,2.7900000e+02
999,3454720,1,0.534164,131.909,1.3200,1.9260000e-01,1.1320000e+02
940,3453494,1,0.515486,131.920,1.5000,7.6130000e-02,9.0160000e+01
941,3453494,2,0.515480,131.661,1.5580,1.1620000e-02,6.5640000e+01
879,3453272,1,0.753913,132.011,2.2390,4.7490000e-02,1.5000000e+01
938,3453272,2,0.753926,131.756,2.4890,1.5040000e-02,4.1940000e+01
939,3453272,3,0.753962,132.237,2.3900,1.8560000e-02,5.7900000e+01
878,3453214,1,19.620300,142.641,2.1010,4.1080000e-01,2.2230000e+04
821,3453026,1,2.449590,132.692,6.5850,3.3620000e-02,2.7170000e+01
877,3453026,2,2.449380,133.375,4.3760,1.3080000e-01,2.9750000e+01
820,3450040,1,1.166940,131.650,1.6140,1.8990000e-02,8.9470000e+01
819,3449540,1,1.605990,132.495,2.5000,8.3940000e-01,2.8420000e+05
818,3448817,1,536.418000,233.552,12.2700,3.9730000e-01,5.2790000e+02
1726,3448777,1,30.416000,131.878,1.8490,1.4230000e+00,1.5060000e+05
1727,3448777,2,30.416300,132.410,1.8560,1.6840000e+00,1.5490000e+05
1728,3448777,3,30.416700,161.729,1.7680,1.8360000e+00,1.4480000e+05
1729,3448777,4,30.416900,161.177,1.5000,2.3810000e-01,4.0430000e+04
1668,3448456,1,0.776914,132.061,1.2530,1.2590000e-02,1.1960000e+02
1725,3448456,2,0.776931,131.664,0.9969,2.5940000e-02,1.9020000e+02
1667,3448323,1,0.513500,131.729,1.5930,1.8530000e-02,1.3750000e+02
1666,3448299,1,0.513494,131.733,1.4620,1.3550000e-02,1.0050000e+02
1665,3448230,1,0.513468,131.751,1.4300,7.4300000e-03,2.5380000e+01
1605,3448130,1,78.546200,144.068,8.7440,2.1790000e-01,6.6990000e+02
1602,3447722,1,16.088300,139.492,5.5830,1.2110000e-01,5.8650000e+02
1603,3447722,2,35.675800,145.007,7.2530,2.0260000e-01,4.8670000e+02
1604,3447722,3,10.300700,132.434,4.7500,7.1050000e-02,2.6940000e+02
1546,3447701,1,3.930400,131.900,11.7100,2.7240000e-01,3.6110000e+01
